gene_names	ID	CpG_logFC	Gene_logFC	Gene_P.value	AveExpr	Gene_log2_P.value
TCEA1	8_54927422	"NA"	-0.39760990739033186	0.08275598222615128	19.74170534785864	3.594992585213726
TCEANC2	1_54517645	"NA"	-0.3925992361532744	0.08895011436446494	17.367393131556195	3.490859729386951
TCEB1	8_74881833	"NA"	0	1	0	-0
TCF7L2	10_114706031	UP	-0.8009026940194222	0.1055651690345251	12.663912355624493	3.2437941953259948
TCN1	11_59631864	"NA"	-0.9799675173034216	0.34273042555332045	1.2791437649892805	1.5448538235249478
TCP1	6_160195295	"NA"	0.230817534203422	0.24912478374027752	44.62004838262575	2.0050595421941866
TCP1	6_160205027	"NA"	0.230817534203422	0.24912478374027752	44.62004838262575	2.0050595421941866
TCP1	6_160208597	"NA"	0.230817534203422	0.24912478374027752	44.62004838262575	2.0050595421941866
TDP2	6_24666035	"NA"	-0.12896322414240657	0.42115295261328356	12.612697838966822	1.2475838143227658
TDRD3	13_60969152	"NA"	-0.2497136599147609	0.18691326737719355	9.493704982872874	2.419559117564878
TDRD7	9_100168942	"NA"	0.5575864808441215	0.10569058435523415	11.876461330754601	3.2420812376470534
TEAD1	11_12688193	DOWN	-1.0021693389565947	0.3409542173644202	0.4961994281173282	1.5523500647747663
TEAD2	19_49863362	"NA"	-0.655328408054571	0.15192463252355837	1.3567212550225392	2.7185722926017646
TERF2IP	16_75679377	"NA"	-0.11782349509587586	0.4189506106008074	23.046362232448065	1.2551479178866538
TEX12	11_112037372	DOWN	0.09981673005604041	0.8320572029347547	0.5222041478821834	0.265245379557732
TEX19	17_80307309	"NA"	-1.0501320902210596	0.0026273958297045484	0.07956864419827962	8.572150718932432
TEX26	13_31505965	"NA"	-0.3455272362004962	0.1762285408466816	0.057345683827311006	2.5044805020506544
TEX26-AS1	13_31505965	"NA"	-0.17344288972820898	0.7784555903596706	0.12355466403880463	0.3613133566689448
TEX30	13_103423993	"NA"	-1.0004525645608218	0.014551745008561427	7.469062689983313	6.1026640219164365
TFAP2E	1_36037223	"NA"	-0.25981024505340455	0.47277120174137655	4.065641938921613	1.080785936635604
TGFB2	1_218516401	"NA"	-1.498614452266715	0.022595279060854585	0.23799914135939096	5.467834814787279
TGFBR2	3_30646159	"NA"	-0.046523546736720434	0.8741399712571306	27.8389602210083	0.19406378579052172
TGOLN2	2_85553989	"NA"	0.7693667212523732	1.7582128874145333e-8	94.51234090982166	25.76131499406556
TGS1	8_56684485	"NA"	-0.5582485647978128	0.012650858693896243	15.250977808302867	6.304620876682723
THAP2	12_72058538	"NA"	-1.0320993323757475	6.702511032662473e-4	4.711195601405349	10.543010690592737
THAP2	12_72056566	"NA"	-1.0320993323757475	6.702511032662473e-4	4.711195601405349	10.543010690592737
THEM5	1_151821743	"NA"	-0.6436997678196119	0.39128489168691616	0.42960945348953855	1.3537086889910122
THNSL1	10_25303478	"NA"	-1.147404386710713	0.0060890331285769804	4.3992438062868136	7.359571122433391
THUMPD3	3_9400695	"NA"	-0.07259745965710085	0.6636047370864366	13.441314013265519	0.5916039099999789
THYN1	11_134121555	"NA"	-0.4635513145928174	0.013224783944951852	10.599444421827254	6.240612036742998
TICAM2	5_114956787	"NA"	0.5884564514086983	0.34930930647632985	0.34479923777481497	1.5174230146269836
TIFA	4_113205625	"NA"	-1.1473709701895607	0.006760605207316715	6.872014230488265	7.208631882753411
TIGD2	4_90023814	"NA"	-0.6994021918835545	0.019511211011542125	6.137181621523581	5.679552864614792
TIMM21	18_71812557	"NA"	-0.2645674123590189	0.2074770139586279	7.863777424320504	2.2689765834148026
TIMM22	17_893240	"NA"	-0.010020813050314104	0.9561763762287888	7.2057559220887875	0.0646513327058253
TIMM8B	11_111954845	"NA"	0.36207519873857397	0.05672321290955404	6.663846706503594	4.139916937920086
TIMP4	3_12197745	"NA"	1.6956121118611243	0.047252418586886585	0.4977160303487363	4.403468015065199
TINF2	14_24702554	"NA"	0.11227199350385231	0.3741376622542505	18.12092083745867	1.418358894001181
TIPARP	3_156385298	"NA"	0.49854401548496075	0.1371715525157943	14.565459187769868	2.865946777369114
TIPARP-AS1	3_156385298	"NA"	0.5743583126433763	0.04699214896847477	1.1469128826026516	4.4114364455455615
TJP1	15_30246484	"NA"	-0.38608175625735464	0.6818108093144113	0.5276738485851007	0.5525566229825755
TLCD1	17_27049991	"NA"	-0.3339567536621214	0.2923105917491098	1.8008282385868626	1.7744259893593135
TM2D2	8_38851544	"NA"	-0.33066449897172223	0.05505269142229913	8.256858073984043	4.183043093620167
TM2D3	15_102192119	"NA"	-0.07087323079726193	0.6799581042990961	11.020792292943653	0.556482237615537
TM2D3	15_102181817	"NA"	-0.07087323079726193	0.6799581042990961	11.020792292943653	0.556482237615537
TM4SF1	3_149094683	UP	-1.6102012985887368	0.3095326941139632	3.008637732042826	1.69183629402626
TM4SF1-AS1	3_149094683	UP	0.3881204401954834	0.5314757706761597	0.08241039240244932	0.911924172316544
TM4SF4	3_149188454	DOWN	0.26708176787856885	0.6294703457746147	0.06574334720997191	0.6677896804245874
TM9SF1	14_24677636	"NA"	-0.22716852919597752	0.1725220368475138	3.651074340490262	2.5351474407063663
TM9SF1	14_24656814	"NA"	-0.22716852919597752	0.1725220368475138	3.651074340490262	2.5351474407063663
TMBIM4	12_66563076	"NA"	0.19046627463276344	0.3412289796519772	15.568922434878111	1.5511879188501807
TMC4	19_54667670	"NA"	0.2626474211323995	0.48179116181745885	3.0275877605845065	1.0535201664813294
TMC4	19_54663038	"NA"	0.2626474211323995	0.48179116181745885	3.0275877605845065	1.0535201664813294
TMCC1	3_129610510	"NA"	-0.176349035567811	0.259185740818475	11.251273340908575	1.9479417447834229
TMCC1-AS1	3_129610510	"NA"	-0.9204104459050897	0.014881790179619669	8.671423410396017	6.070308106345338
TMED7	5_114956787	"NA"	0.463504740107366	0.07882182770516873	18.76895864602457	3.6652609869798733
TMED7	5_114966358	"NA"	0.463504740107366	0.07882182770516873	18.76895864602457	3.6652609869798733
TMED7-TICAM2	5_114956787	"NA"	0.0637461029785713	0.9072109781652322	0.4025337674280207	0.14048999644065369
TMED9	5_177018217	"NA"	0.3471350304927423	0.05397108069881308	26.089680479689623	4.21166961413346
TMEFF2	2_193058734	"NA"	-0.34414652309362026	0.7679803731807933	0.1830984298952036	0.38085865357186355
TMEM105	17_79303822	"NA"	0	1	0	-0
TMEM115	3_50395151	"NA"	0.24393128231525107	0.3088510724443286	8.617231701978703	1.6950167546204256
TMEM123	11_102317686	"NA"	-0.5407642893604558	0.035759023395940726	66.5160907285584	4.805548853730917
TMEM130	7_98466008	"NA"	-1.6095221671681772	0.04261249175693875	0.464560172639687	4.552579774487819
TMEM132A	11_60691735	"NA"	0.10032732395597962	0.8882692870914308	0.9215013525757142	0.17093098559028475
TMEM132B	12_125669906	"NA"	0.2771845352956812	0.7015746726493317	0.16435592188318784	0.5113314284940461
TMEM132C	12_128750189	"NA"	-0.5911090411242577	0.5781607496123762	0.2940886920197455	0.7904574249545673
TMEM132D	12_130384559	DOWN	-1.003716690880375	0.04185188479703539	0.10809126507455899	4.578563593854401
TMEM141	9_139683148	"NA"	0.3708573295417943	0.10111568596711082	5.011639552937248	3.305921276562531
TMEM143	19_48867257	"NA"	-0.30266975724947986	0.17814997868514174	7.188615605936763	2.4888357840282307
TMEM14A	6_52534049	"NA"	0.5437371959396895	0.2346619204815664	2.769223131813462	2.091344345866481
TMEM14E	3_152056273	"NA"	0	1	0	-0
TMEM150A	2_85828521	"NA"	-0.07680843332300791	0.8051077914101039	7.245606502121149	0.31274614430340114
TMEM161B	5_87561027	"NA"	-0.35284659171761135	0.11979842170938548	13.879772667508137	3.0613191934972392
TMEM161B-AS1	5_87561027	"NA"	-0.5443586178921165	0.08182403611082618	6.281243600225017	3.6113314873879325
TMEM176A	7_150494848	"NA"	-1.202398271388713	0.3676507620242565	2.255259612635143	1.4435921197058394
TMEM176B	7_150494848	"NA"	-1.4713304874331075	0.301820789534742	3.1789704070042726	1.728235912198089
TMEM198B	12_56214687	"NA"	0.4840785893615527	0.13338243652722728	19.01789764455899	2.9063593864103523
TMEM212	3_171559721	"NA"	-1.483260113268722	0.16413737136107845	0.22441119880791466	2.60702434086814
TMEM217	6_37224383	DOWN	-1.6179357887209593	0.041587696214974795	3.211687247647193	4.5876994218687885
TMEM232	5_110072720	"NA"	-0.08114123313779431	0.8826449065213906	0.6724019689335488	0.18009494538945064
TMEM234	1_32671968	"NA"	-0.1460302403437792	0.49725334964563517	7.1782895639539746	1.0079470053751105
TMEM246	9_104295583	"NA"	0	1	0	-0
TMEM248	7_66386125	"NA"	0.08181000143164585	0.5922717044498724	30.79380623667441	0.7556689313020732
TMEM30B	14_61738065	"NA"	-1.4220489314908882	0.05533951117186119	0.4827713281778134	4.175546289467016
TMEM30C	3_99903476	"NA"	0	1	0	-0
TMEM33	4_41925709	DOWN	0.1840751357921686	0.4028648425375633	24.269430638829014	1.3116321859256488
TMEM38B	9_108454627	"NA"	0.7005163948944415	0.06720955645895187	7.243927056196952	3.895189806834557
TMEM5	12_64172643	"NA"	0	1	0	-0
TMEM52B	12_10322244	DOWN	-0.8081223726070008	0.39643433681450124	1.2566576410203634	1.334846169177762
TMEM52B	12_10328655	"NA"	-0.8081223726070008	0.39643433681450124	1.2566576410203634	1.334846169177762
TMEM59	1_54517645	"NA"	0.19512165646242607	0.1621142134645017	37.80156877985505	2.6249175093014983
TMEM60	7_77426595	"NA"	0.046269001849450486	0.8495220670789003	5.135403945196647	0.23527667172529676
TMEM66	8_29937238	"NA"	0	1	0	-0
TMEM68	8_56684485	"NA"	-0.6927564285499583	0.00724875824439345	9.276745037977719	7.108050410650647
TMEM70	8_74881833	"NA"	-0.048995741116181435	0.8009172299096186	7.766218856762427	0.32027493860665907
TMEM9B	11_8981074	"NA"	0.41638886847149337	0.008447363070555502	12.863157063677605	6.887283224775421
TMEM9B-AS1	11_8981074	"NA"	-0.39754002933946353	0.16074992138705546	4.829157208783446	2.637110062867782
TMOD1	9_100263198	"NA"	1.0388968307005242	0.09785838890796615	2.7138203198512656	3.3531606586246654
TMSB10	2_85130697	"NA"	0.270787302268495	0.3194499665885082	62.26881390893497	1.6463381061473956
TMTC4	13_101321379	"NA"	-0.3742156409865993	0.04849104048854016	14.008791194944784	4.366137979316374
TNFAIP6	2_152211329	DOWN	0.820029630302807	0.2514113215779937	0.9893475313602524	1.9918784760889525
TNFAIP6	2_152211329	DOWN	0.820029630302807	0.2514113215779937	0.9893475313602524	1.9918784760889525
TNFAIP8	5_118600720	"NA"	0.11966558643998848	0.6970310372317322	21.250205689717568	0.5207051973827994
TNFRSF18	1_1126526	"NA"	-1.1074875621973284	0.2907250046009813	0.9641466057755647	1.782272935135027
TNFRSF25	1_6517223	"NA"	-1.4580608189673452	0.0252710993881228	5.956030315097164	5.306367761451989
TNFRSF4	1_1126526	"NA"	-1.2426027980356547	0.21221245180084247	1.4309141163041827	2.236418784420349
TNFSF15	9_117550114	"NA"	-0.475859410562333	0.5219257752463797	0.8287586126658087	0.938083443835415
TNFSF15	9_117565400	"NA"	-0.475859410562333	0.5219257752463797	0.8287586126658087	0.938083443835415
TNFSF8	9_117691693	"NA"	-0.45178099848347486	0.44780657802461854	6.314285645189612	1.1590523741693983
TNNI3K	1_74660238	UP	-0.18633942246261004	0.777106627265834	0.2166497241655155	0.3638155296217344
TNPO1	5_72110275	"NA"	-0.11281083255506896	0.6027472089894123	38.20968135386504	0.7303750294186758
TNPO2	19_12820754	UP	-0.3001301065391768	0.19034672359799276	32.608261744558796	2.3932983576092455
TNPO2	19_12820754	UP	-0.3001301065391768	0.19034672359799276	32.608261744558796	2.3932983576092455
TNPO2	19_12820754	UP	-0.3001301065391768	0.19034672359799276	32.608261744558796	2.3932983576092455
TNRC18	7_5441213	"NA"	0.3766017589667108	0.13617405036920288	86.07479790046277	2.87647628853088
TNRC18	7_5464933	"NA"	0.3766017589667108	0.13617405036920288	86.07479790046277	2.87647628853088
TNS3	7_47614634	"NA"	1.3152456411114661	0.018868747484126015	28.743103444024594	5.727857530398284
TOP1	20_39656513	"NA"	-0.21257433069558118	0.2757889799744283	35.29539548756513	1.8583632843511935
TOPORS	9_32524066	"NA"	-0.6207511548856601	0.005953137729530666	16.363679759115783	7.392134012266108
TOPORS-AS1	9_32524066	"NA"	0	1	0	-0
TOR1AIP1	1_179850507	"NA"	0.3012496416381243	0.0698496399317617	34.41544277382971	3.8396035110762883
TOR1AIP2	1_179841501	"NA"	0.001612504620363886	0.9916367816006876	27.003088088096472	0.012116310303424855
TOX4	14_21941670	"NA"	0.06352139545338087	0.4937020076253006	24.36055349962	1.0182875831176983
TP63	3_189348551	DOWN	0.9651373843702967	0.3170534430910005	0.6341132843351407	1.657202050788424
TPD52L2	20_62486746	"NA"	0.6673891408410659	1.4175947976683055e-4	28.50386481945713	12.784267164979482
TPMT	6_18154576	"NA"	0.38491315692648786	0.09035527329365482	9.196314139219155	3.4682473879919926
TPP2	13_103246239	"NA"	-0.2663699096134522	0.19001901031902954	42.00088913233887	2.39578433569413
TPR	1_186342515	"NA"	-0.12518143060284803	0.5136609026675445	55.66642194848632	0.9611118278488718
TPRN	9_140081558	"NA"	0.43040741200643584	0.1209199509594855	6.562547956666448	3.047875795911002
TPT1	13_45909819	"NA"	-0.3937133151580703	0.0760125118690876	278.4426825455419	3.7176192800895973
TPT1	13_45913813	"NA"	-0.3937133151580703	0.0760125118690876	278.4426825455419	3.7176192800895973
TPT1-AS1	13_45913813	"NA"	-1.3439368697966518	5.025695990457637e-5	16.266831629878705	14.28031707069225
TRABD2A	2_85134085	"NA"	-0.5394921256558476	0.37486286008749103	3.747615554676738	1.4155651986340765
TRABD2A	2_85134085	"NA"	-0.5394921256558476	0.37486286008749103	3.747615554676738	1.4155651986340765
TRAF3IP2-AS1	6_111802258	"NA"	-0.9541516541943911	3.0227794917614013e-4	7.22577856316062	11.691836639666027
TRAF6	11_36528362	"NA"	-0.08834954565590891	0.6220489972513918	12.3722670529781	0.684899872557908
TRAK2	2_202315723	"NA"	-0.08913416741861102	0.7731002190058238	21.361866746108884	0.3712726482782438
TRAM1	8_71518890	"NA"	-0.5076733802926414	0.03557008848208848	41.880765327350865	4.813191626606013
TRAM2	6_52440662	"NA"	-0.3104004137307914	0.1573722238084566	21.71868390205153	2.667747167193108
TRAM2-AS1	6_52440662	"NA"	-0.09933281772253522	0.7288802454040126	2.8276098255720608	0.4562462948124198
TRAPPC2P1	19_57874301	"NA"	0	1	0	-0
TRAPPC2P2	8_72361442	"NA"	-0.14503148154503798	0.35116984586458144	0.05360727644554604	1.5097591255532063
TRAPPC3L	6_116859344	"NA"	-0.04481991413732267	0.9483061247622522	0.10672071813621689	0.07657524105435151
TRAPPC3L	6_116831009	"NA"	-0.04481991413732267	0.9483061247622522	0.10672071813621689	0.07657524105435151
TRAPPC4	11_118888985	"NA"	0.14569815059908997	0.4082239406382957	9.017813017672882	1.2925673019646982
TRAPPC6B	14_39639318	"NA"	-0.4663945943229031	0.025754088088613906	15.460036319021683	5.279054732350913
TRAPPC8	18_29521798	"NA"	-0.0445771441921039	0.7889621965060893	26.215139174003095	0.3419719204024956
TRDMT1	10_17243060	"NA"	-0.5979834057257367	0.04017083998260909	10.50662255705499	4.637707560951102
TREM1	6_41254271	DOWN	1.6575043582539486	0.010389212596425617	9.083716266224856	6.588769873961784
TREM2	6_41130466	"NA"	-0.6060575649274609	0.6162756669966891	0.48588331213837593	0.6983522659684783
TREML1	6_41115888	"NA"	-0.9540866493231057	0.2665789093076697	1.1743393981076313	1.907365450397658
TREML2	6_41155905	"NA"	0.008743271898029814	0.9879269338939396	5.441922645800706	0.017523749440630395
TREML4	6_41191557	"NA"	1.126786942013612	0.19350352514199523	0.9786707907948162	2.3695682460445484
TRERF1	6_42419196	"NA"	0.003966670549016449	0.9916461476041705	26.502761041507924	0.012102684121724966
TRH	3_129692784	"NA"	-6.499083273552151	0.03860879105379459	3.7546467622014172	4.694926809491376
TRIB2	2_12855737	"NA"	-1.6721872673313154	0.03134315396377917	5.2070244196111615	4.995705828759411
TRIM24	7_138143717	"NA"	-0.9474409780700501	0.002602613939200483	31.719175000086427	8.585822960360725
TRIM33	1_115051914	"NA"	-0.289671694196576	0.1327212115580245	39.60299597862874	2.9135291336438804
TRIM35	8_27161157	DOWN	0.15891050314423882	0.41643167499796696	10.943526125141528	1.2638482865177887
TRIM45	1_117662394	"NA"	-0.44943049181067085	0.17237900758103977	4.403804424801832	2.5363440020308743
TRIM46	1_155145634	UP	0.40481296651535015	0.44642647048617123	8.807914628271245	1.163505521781823
TRIM46	1_155145634	UP	0.40481296651535015	0.44642647048617123	8.807914628271245	1.163505521781823
TRIM7	5_180621414	"NA"	0.24037664934142744	0.7260573464982526	1.6810873997887072	0.4618445931659682
TRMT10A	4_100479583	"NA"	-0.337467742790023	0.2327860719110877	3.6989288617592915	2.1029233535910103
TRMT5	14_61445264	"NA"	-0.7316702086159301	0.007725324508489119	6.090390314767254	7.016188748803006
TRMU	22_46726720	"NA"	-0.03260920708209891	0.8651724445628354	14.755568021501611	0.20894037818388442
TRNAI6	6_27593274	"NA"	0	1	0	-0
TSEN15P3	7_25295286	"NA"	0.27102946360450275	0.1426431732426221	0.05360727644554604	2.809517392234751
TSFM	12_58173701	"NA"	-0.16411553532968437	0.33320948365416414	6.721808789037492	1.5854986322807667
TSPAN2	1_115624407	"NA"	-0.0999123491493985	0.9049952073417518	5.894468839057235	0.14401794287118322
TSPAN31	12_58130768	"NA"	0.04135328406183891	0.7529506999576984	11.015839700626078	0.40937268849610015
TSPAN5	4_99575425	"NA"	-1.0285773179101598	0.15402185283727984	5.63330457861454	2.698793037841724
TSPYL1	6_116596008	"NA"	-0.09485769261514321	0.6013224572255479	19.401158141401613	0.7337892558895018
TSPYL4	6_116573907	"NA"	-0.542889365177726	0.021870931813963376	16.348444985725784	5.514841501864893
TSSC2	11_3397679	"NA"	0.33970599347839414	0.5253039082166776	0.36872355069043666	0.9287757768256416
TSSK3	1_32814703	"NA"	-0.6228857232077529	0.02336615136139844	2.576585266123963	5.419436062374928
TSSK3	1_32825454	"NA"	-0.6228857232077529	0.02336615136139844	2.576585266123963	5.419436062374928
TSSK4	14_24674183	"NA"	-0.3848449232410336	0.0459340998535913	7.17202876668527	4.444290632550031
TST	22_37404989	"NA"	0.48831630688865735	0.15450419594961576	6.215072815200784	2.6942820762172395
TSTD2	9_100394559	"NA"	-0.19117697367950193	0.3074598338224972	11.42613098647853	1.7015301440453328
TSTD3	6_99964614	"NA"	0.70746624475077	0.23367789781741746	0.17225281990000607	2.0974068101339447
TTC1	5_159435129	"NA"	-0.04124251684904756	0.8027011441632778	13.521823433184116	0.31706514087626836
TTC14	3_180319607	"NA"	-0.20372148678713398	0.424111323724796	26.25193565800147	1.2374850916429185
TTC16	9_130478812	"NA"	-0.8943477541453354	0.2144517635633671	1.4666868077342452	2.2212749147326742
TTC16	9_130478295	"NA"	-0.8943477541453354	0.2144517635633671	1.4666868077342452	2.2212749147326742
TTC19	17_15886818	"NA"	-0.1546208504460953	0.3601434044760141	26.49365778811088	1.473356611302794
TTC23	15_99779776	"NA"	-0.9203099017636593	0.1913790699795001	3.00242589751525	2.3854950356375184
TTC24	1_156548152	"NA"	-2.358986504743151	0.0029399760226543354	7.113262252265641	8.409979895634034
TTC25	17_40058447	"NA"	0.35075627690339073	0.37393495410269184	2.7138297871155617	1.4191407594130803
TTC39C	18_21571428	"NA"	0.15071982403258133	0.5988046514885532	15.573939362774837	0.7398426666550202
TTF2	1_117602664	DOWN	-0.222538247109485	0.25327528569407753	24.37012572090475	1.9812217874624258
TTF2	1_117637164	"NA"	-0.222538247109485	0.25327528569407753	24.37012572090475	1.9812217874624258
TTLL10	1_1109733	"NA"	-2.9566316890985376	0.032585977991807354	0.7483649150281805	4.939604895058032
TTLL10-AS1	1_1109733	"NA"	-2.5561291714655416	0.03308776455260962	0.42269991950075425	4.917558364966415
TTYH3	7_2664449	"NA"	1.1224904179070734	5.051078698135847e-4	33.25569030647192	10.951120859751066
TTYH3	7_2690785	"NA"	1.1224904179070734	5.051078698135847e-4	33.25569030647192	10.951120859751066
TUBB	6_30687573	"NA"	-0.13360178187437732	0.6108587626467055	131.99793399535397	0.7110892434578309
TUBE1	6_112407287	"NA"	-0.6623036585269122	0.018854091657856408	8.577130141342563	5.728978542995642
TUFT1	1_151516084	"NA"	-0.07259555451354974	0.9071028867047384	1.0236791016605191	0.14066189945834087
TUFT1	1_151512436	"NA"	-0.07259555451354974	0.9071028867047384	1.0236791016605191	0.14066189945834087
TULP2	19_49389686	"NA"	0.20331762316559598	0.75534883976457	1.7809682732439656	0.404785022411157
TULP2	19_49370343	"NA"	0.20331762316559598	0.75534883976457	1.7809682732439656	0.404785022411157
TUSC2	3_50365438	"NA"	0.10737080713813585	0.5786699689394896	6.935058150933804	0.7891873199450458
TUSC7	3_116414283	DOWN	-1.304563278204995	0.06667435623881483	0.1091803309260617	3.9067241995906197
TXLNA	1_32642437	"NA"	-0.1680584168047936	0.2880569197107528	28.96315397932238	1.7955741801964817
TXNDC16	14_53016777	"NA"	-0.4264624405384745	0.1277565362294351	7.627805426154843	2.968530991242536
TXNDC17	17_6539466	"NA"	0.3975649551911431	0.0542219147109612	6.0227741515787825	4.204980130541644
TYK2	19_10482404	"NA"	0.25534066125586286	0.30973973275929356	49.32245136874519	1.690871634128427
TYW3	1_75194205	"NA"	-0.4093136273624278	0.08291097807823603	12.960313179054976	3.592293051015786
U2SURP	3_142719635	"NA"	-0.37255118779101526	0.049890488227475424	47.868968969404065	4.325091402169995
U3.12	17_46456641	"NA"	0	1	0	-0
U3.17	5_35423383	"NA"	0	1	0	-0
U3.19	7_25295286	"NA"	0	1	0	-0
U3.31	X_68912585	"NA"	0	1	0	-0
U3.42	19_50452736	"NA"	0	1	0	-0
U3.43	6_42370051	"NA"	0	1	0	-0
U3.7	3_30329789	"NA"	0	1	0	-0
U3.70	1_153956792	"NA"	0	1	0	-0
U6.58	7_132763550	"NA"	0	1	0	-0
UBAC2	13_99850109	"NA"	0.1777728688115543	0.21592019416569674	21.183591933281324	2.2114299156294552
UBAC2-AS1	13_99850109	"NA"	-0.15110281286111288	0.606865074363188	1.1898613820895958	0.7205523002922722
UBAP2L	1_154237905	"NA"	-0.14551225647254018	0.21702995858425778	58.827140424644746	2.204033890384861
UBC	12_125400557	"NA"	0.6337884509966507	0.005339004066520341	69.24442544352215	7.54921363681222
UBE2E3	2_181844443	"NA"	0.241105603292179	0.48516987664138256	13.76801389495416	1.0434381160884731
UBE2J1	6_90060728	"NA"	0.15146128454217234	0.5290060908584728	49.68321890074061	0.9186437615826055
UBE2J2	1_1160798	UP	-0.0731785401264462	0.5790878712953933	14.43300127561928	0.7881458142662761
UBE2J2	1_1206874	"NA"	-0.0731785401264462	0.5790878712953933	14.43300127561928	0.7881458142662761
UBE2W	8_74788626	"NA"	0.008688102165518963	0.9720992034290437	22.620727793895387	0.04082454546771863
UBLCP1	5_158689921	"NA"	0.08314472504972326	0.7029184980344261	11.4991463524915	0.5085706734387938
UBR2	6_42531084	"NA"	-0.24863197058045117	0.1429371669039869	39.831482113767834	2.80654699625497
UBR4	1_19531652	"NA"	-0.2159279127106437	0.2988990290833488	97.57291825633317	1.7422698841842115
UBR7	14_93673394	"NA"	-0.18718175174825458	0.27857867679465537	18.05830405889518	1.8438432607095598
uce	5_76937613	"NA"	0	1	0	-0
uce	2_162094370	"NA"	0	1	0	-0
uce	2_172956858	"NA"	0	1	0	-0
uce	2_172956858	"NA"	0	1	0	-0
uce	11_15620566	"NA"	0	1	0	-0
uce	5_87166014	"NA"	0	1	0	-0
uce	5_87166014	"NA"	0	1	0	-0
uce	14_97868775	DOWN	0	1	0	-0
uce	9_37214146	"NA"	0	1	0	-0
uce	3_70562429	"NA"	0	1	0	-0
uce	11_16312520	"NA"	0	1	0	-0
uce	7_1261811	"NA"	0	1	0	-0
uce	2_172954154	"NA"	0	1	0	-0
uce	6_100973829	"NA"	0	1	0	-0
uce	7_26720262	"NA"	0	1	0	-0
uce	2_172954154	"NA"	0	1	0	-0
uce	14_30740351	"NA"	0	1	0	-0
uce	7_1261811	"NA"	0	1	0	-0
uce	3_137043961	"NA"	0	1	0	-0
uce	2_162094370	"NA"	0	1	0	-0
uce	7_26720262	"NA"	0	1	0	-0
uce	5_76937613	"NA"	0	1	0	-0
UCHL1	4_41258198	"NA"	-0.5273408207571386	0.6766017101454194	0.4239421485778466	0.563621271265367
UCHL1-AS1	4_41258198	"NA"	-0.2733948796537806	0.24538854830608545	0.05675082511153953	2.0268601714265566
UGGT1	2_128848542	"NA"	0.1753409210582113	0.26278633087413766	49.75900520964019	1.9280378606767958
UHRF1BP1L	12_100532837	"NA"	0.5116050746783296	0.02456704697786484	18.074404527572618	5.347131737301749
UMOD	16_20361720	DOWN	-0.18591031424716142	0.6516236483399935	0.06888672988229559	0.6178891326388132
UMODL1	21_43527497	"NA"	-5.962328960398551	0.0028815507014195336	4.488316955935404	8.438938880227093
UNC79	14_93795294	"NA"	-0.6594601161337351	0.13674553763236902	0.9626130237315376	2.8704343400464407
UNCX	7_1267808	"NA"	-1.5033779364682691	0.1933899347812373	0.1877022534935372	2.3704153849695606
UNK	17_73796527	"NA"	-0.5754991996224881	0.0020353059121057658	24.655141340871776	8.940538632819644
UPK2	11_118825488	"NA"	-0.8461222170404832	0.11679462755031221	0.2569367517102558	3.0979541818405316
UPK2	11_118786462	"NA"	-0.8461222170404832	0.11679462755031221	0.2569367517102558	3.0979541818405316
UPRT	X_74493460	"NA"	-0.06378242406091239	0.6587026217875205	5.989674763369464	0.602300802494709
URB2	1_229759689	"NA"	-0.31478017695304317	0.15330432121475487	10.74744096233559	2.705529731829129
USB1	16_58031455	"NA"	0.6600852369997696	7.416410271126677e-4	20.791929672133826	10.39699132440101
USP1	1_62901316	"NA"	-0.2194274626716366	0.4076158819280845	21.780553688011576	1.2947178305953468
USP10	16_84728548	"NA"	-0.27259116091267277	0.07074813174837706	32.79580969268816	3.821164138691533
USP12-AS1	13_27736603	"NA"	-0.6360829666353074	0.18845797170437278	0.5739331743792787	2.4076852731134077
USP29	19_57626507	"NA"	-0.7825499376321536	0.04091150005592807	0.07414433996919101	4.611349753903611
USP3-AS1	15_63882538	"NA"	0.506110648739674	0.11295114869060743	5.884067043327401	3.146229152161535
USP39	2_85828521	"NA"	0.16455853094332173	0.14340620560241954	20.707888297597037	2.801820639898263
USP45	6_99964614	"NA"	-0.04926750110350575	0.8925052440878485	10.486841677418962	0.16406744888589803
USP48	1_22108302	"NA"	-0.16710530181542627	0.317870372928865	40.80889615734449	1.653489538368884
UST	6_149061355	"NA"	-0.3251082163918073	0.6652110712190966	2.390670260268437	0.5881159150475518
UTP11L	1_38469208	"NA"	0	1	0	-0
VAMP8	2_85787962	"NA"	0.3273342663589496	0.1430834666261829	35.16551014057991	2.8050711174031697
VANGL1	1_116183788	"NA"	-0.7144595664533817	0.2667142964548816	11.531197292751088	1.9066329363960983
VARS	6_31753069	UP	0	1	0	-0
VARS	6_31753069	UP	0	1	0	-0
VARS	6_31753069	UP	0	1	0	-0
VARS	6_31742531	"NA"	0	1	0	-0
VAX1	10_118889211	"NA"	-1.2983217005793186	2.295062630547621e-4	0.08004307575603126	12.089178855301405
VDAC2	10_76969231	"NA"	0.16580249379523426	0.2789426440399918	17.633047103822776	1.841959588122104
VEGFA	6_43731585	"NA"	-1.4849004587115875	0.04785531622878802	8.972773992909298	4.385176987720037
VIM	10_17267901	"NA"	1.1441237043110917	0.01061821498574593	169.40213514233722	6.5573149328284694
