"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034204","BP","GO:0034204","lipid translocation","7/1355","44/18670",0.0377381625457126,0.0377381625457126,0.137212389211446,"ABCA7/ATP11A/TMEM30A/SLC66A2/ATP8B3/PRKCD/ANO6",7
"GO:0035307","BP","GO:0035307","positive regulation of protein dephosphorylation","7/1355","44/18670",0.0377381625457126,0.0377381625457126,0.137212389211446,"TGFB1/PPP1R7/PINK1/PRKCD/SMPD1/GBA/CALM1",7
"GO:1904407","BP","GO:1904407","positive regulation of nitric oxide metabolic process","7/1355","44/18670",0.0377381625457126,0.0377381625457126,0.137212389211446,"MMP8/PTK2B/AGT/KLF4/TLR4/AKT1/ITGB2",7
"GO:0050728","BP","GO:0050728","negative regulation of inflammatory response","19/1355","169/18670",0.0378486572774148,0.0378486572774148,0.137396629227324,"GRN/ABCD1/MEFV/PYCARD/IL1R2/PPARG/KLF4/CYP19A1/SIGLEC10/ABR/NLRP3/ZC3H12A/PRKCD/MAPK7/GBA/SIRPA/MIR590/GPX1/MIR3909",19
"GO:2001237","BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","13/1355","104/18670",0.0378491523096758,0.0378491523096758,0.137396629227324,"HMOX1/LGALS3/THBS1/AKT1/MCL1/ITPRIP/LMNA/PEA15/HMGB2/MAPK7/SCG2/PELI3/GPX1",13
"GO:0043524","BP","GO:0043524","negative regulation of neuron apoptotic process","17/1355","147/18670",0.0379324534058917,0.0379324534058917,0.1375665813459,"GRN/HIPK2/RHOA/BAX/HMOX1/DNAJC5/CORO1A/PPARGC1A/PTK2B/LRP1/PDPK1/PINK1/ILK/CEBPB/JUN/NRBP2/ITSN1",17
"GO:0016579","BP","GO:0016579","protein deubiquitination","29/1355","283/18670",0.0379563616252788,0.0379563616252788,0.1375665813459,"PSMB1/RHOA/ACTB/PSMD8/PSMC1/NFKBIA/PSMA7/PSMD7/USP31/PSMD9/USP4/BECN1/CCNA1/DDB2/MDM2/UBC/JOSD2/NLRP3/ZC3H12A/TAF10/MBD6/TNIP2/ADRB2/USP32/TADA3/PSMD2/HGS/IKBKG/PSMB3",29
"GO:0001881","BP","GO:0001881","receptor recycling","6/1355","35/18670",0.0382434301897933,0.0382434301897933,0.137738594037683,"VAMP3/NSF/PLEKHJ1/ANXA2/ARAP1/ANXA2P2",6
"GO:0002701","BP","GO:0002701","negative regulation of production of molecular mediator of immune response","6/1355","35/18670",0.0382434301897933,0.0382434301897933,0.137738594037683,"PARP3/IRAK3/HMOX1/TGFB1/TMBIM6/APOA2",6
"GO:0019076","BP","GO:0019076","viral release from host cell","6/1355","35/18670",0.0382434301897933,0.0382434301897933,0.137738594037683,"CHMP4B/VAPA/CHMP3/CHMP2A/TRIM11/TRIM8",6
"GO:0033363","BP","GO:0033363","secretory granule organization","6/1355","35/18670",0.0382434301897933,0.0382434301897933,0.137738594037683,"ACRBP/SRGN/CCDC136/BLOC1S1/LYST/AGFG1",6
"GO:0035890","BP","GO:0035890","exit from host","6/1355","35/18670",0.0382434301897933,0.0382434301897933,0.137738594037683,"CHMP4B/VAPA/CHMP3/CHMP2A/TRIM11/TRIM8",6
"GO:0035891","BP","GO:0035891","exit from host cell","6/1355","35/18670",0.0382434301897933,0.0382434301897933,0.137738594037683,"CHMP4B/VAPA/CHMP3/CHMP2A/TRIM11/TRIM8",6
"GO:0070423","BP","GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","6/1355","35/18670",0.0382434301897933,0.0382434301897933,0.137738594037683,"NFKBIA/TLR4/UBC/INAVA/IRAK1/IKBKG",6
"GO:0032412","BP","GO:0032412","regulation of ion transmembrane transporter activity","27/1355","260/18670",0.0382456920944513,0.0382456920944513,0.137738594037683,"CAPN1/ATP1B3/PRKACA/CBARP/PPIF/PPARGC1A/PDE4D/PTK2B/ACTN4/GPD1L/PINK1/SELENON/STIM1/ADRB2/PTAFR/NETO2/PRNP/GPR35/KCNE1/STAC3/CHP1/WWP2/CALM1/TMSB4X/STIMATE/CHCHD10/KCNE1B",27
"GO:0007050","BP","GO:0007050","cell cycle arrest","25/1355","237/18670",0.038278647917484,0.038278647917484,0.137748389612431,"GAS7/PRR11/PRKACA/TP73/BAX/TGFB1/PPM1G/ID2/DHCR24/LAMTOR2/CDKN2D/MDM2/THBS1/CDKN2B/CDKN2A/TBRG1/CDK5/ILK/MAP2K1/PRNP/PLK3/DDIT3/PRKAG1/EVI2B/LAMTOR4",25
"GO:0001667","BP","GO:0001667","ameboidal-type cell migration","44/1355","462/18670",0.0390391547690416,0.0390391547690416,0.140374246533803,"SEMA3G/ADGRA2/GRN/MAP2K3/RHOA/FAT2/SH3BP1/HMOX1/MYH9/CTSH/TGFB1/PFN1/ATP5F1B/ARHGDIB/RTN4/FN1/PROX1/PTK2B/SDC4/CAP1/PPARG/AGT/KLF4/THBS1/PDPK1/AKT1/GPC3/MTA2/ADAM17/ITGB2/ZC3H12A/ARF6/RET/ILK/SCG2/CFL1/JUN/SLC8A1/S100A2/TMSB4X/LTB4R2/GPX1/TNFSF12/SRGAP2",44
"GO:0046390","BP","GO:0046390","ribose phosphate biosynthetic process","21/1355","192/18670",0.0390734584069588,0.0390734584069588,0.140386790623707,"AK2/SLC25A13/UPP2/PKM/COASY/GUCY2C/ENO1/ADCY2/NME3/TGFB1/IMPDH1/PPARGC1A/ATP5F1B/ATP5F1E/ALDOA/ACSL1/PINK1/G6PD/UPP1/ADSS1/TMSB4X",21
"GO:0018107","BP","GO:0018107","peptidyl-threonine phosphorylation","15/1355","126/18670",0.0395491560442596,0.0395491560442596,0.141983947044548,"HIPK2/SIRT2/PRKACA/TGFB1/HIPK3/CSNK1A1/EIF4G1/PDPK1/AKT1/HIPK1/PRKCD/CDK5/MAP2K1/AZU1/CALM1",15
"GO:0050994","BP","GO:0050994","regulation of lipid catabolic process","8/1355","54/18670",0.0398404616195227,0.0398404616195227,0.142209427373376,"ABCD1/LGALS12/IDH1/AKT1/APOA2/PRKCD/IRS2/APOC2",8
"GO:1900047","BP","GO:1900047","negative regulation of hemostasis","8/1355","54/18670",0.0398404616195227,0.0398404616195227,0.142209427373376,"PLAUR/F12/THBS1/PRKCD/ANXA5/ANXA2/SERPINB2/ANXA2P2",8
"GO:0051607","BP","GO:0051607","defense response to virus","25/1355","238/18670",0.0399439745662593,0.0399439745662593,0.142209427373376,"IL12RB1/APOBEC3H/SAMHD1/RIOK3/DNAJC3/PYCARD/UNC93B1/BECN1/IRF5/LYST/TKFC/TRIM11/NLRP3/ZC3H12A/RNASE2/RNASE6/AZU1/APOBEC3B/NPLOC4/STING1/CARD9/FLNA/ATG7/CRCP/IL10RB",25
"GO:0061041","BP","GO:0061041","regulation of wound healing","17/1355","148/18670",0.040078087292053,0.040078087292053,0.142209427373376,"PLAUR/MYH9/PLEK/F3/CXCR4/F12/TLR4/THBS1/FCER1G/PRKCD/ANXA5/SYK/ANO6/ANXA2/SERPINB2/MIR590/ANXA2P2",17
"GO:0035637","BP","GO:0035637","multicellular organismal signaling","22/1355","204/18670",0.0403804494451314,0.0403804494451314,0.142209427373376,"TYMP/PKP2/ATP1B3/PRKACA/KCNN2/CACNA1F/P2RX1/PDE4D/KCNJ2/TRPM4/AGT/CACNA2D4/ATP1A1/STIM1/ATP2A2/GBA/GPR35/KCNE1/SLC8A1/FLNA/CALM1/KCNE1B",22
"GO:0045766","BP","GO:0045766","positive regulation of angiogenesis","22/1355","204/18670",0.0403804494451314,0.0403804494451314,0.142209427373376,"GRN/HIPK2/PKM/HMOX1/CTSH/F3/PTK2B/CXCR4/RRAS/BTG1/KLF4/THBS1/ITGAX/PDPK1/ITGB2/HIPK1/ZC3H12A/CYBB/STIM1/LRG1/C3AR1/TNFSF12",22
"GO:0007009","BP","GO:0007009","plasma membrane organization","13/1355","105/18670",0.0404469847776281,0.0404469847776281,0.142209427373376,"ABCA7/EPB41L3/MYH9/ABCD1/NDRG1/PLEKHM2/CXCR4/AKT1/PRKCD/SNX33/ATP2A2/ANO6/PSAP",13
"GO:0043266","BP","GO:0043266","regulation of potassium ion transport","13/1355","105/18670",0.0404469847776281,0.0404469847776281,0.142209427373376,"KCNAB2/ATP1B3/KCNN2/PTK2B/KCNJ2/CD63/NETO2/PRNP/ANO6/KCNE1/FLNA/WWP2/KCNE1B",13
"GO:0002604","BP","GO:0002604","regulation of dendritic cell antigen processing and presentation","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"SLC11A1/CD68/THBS1",3
"GO:0006048","BP","GO:0006048","UDP-N-acetylglucosamine biosynthetic process","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"RENBP/AMDHD2/UAP1L1",3
"GO:0006054","BP","GO:0006054","N-acetylneuraminate metabolic process","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"RENBP/NPL/AMDHD2",3
"GO:0009151","BP","GO:0009151","purine deoxyribonucleotide metabolic process","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"SAMHD1/NUDT16/NUDT18",3
"GO:0009629","BP","GO:0009629","response to gravity","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"PKM/PTAFR/FOSL1",3
"GO:0010269","BP","GO:0010269","response to selenium ion","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"MIEN1/ALAD/GPX1",3
"GO:0032377","BP","GO:0032377","regulation of intracellular lipid transport","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"SCP2/ANXA2/ANXA2P2",3
"GO:0032380","BP","GO:0032380","regulation of intracellular sterol transport","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"SCP2/ANXA2/ANXA2P2",3
"GO:0032383","BP","GO:0032383","regulation of intracellular cholesterol transport","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"SCP2/ANXA2/ANXA2P2",3
"GO:0033860","BP","GO:0033860","regulation of NAD(P)H oxidase activity","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"CYBA/GNAI2/AGT",3
"GO:0034115","BP","GO:0034115","negative regulation of heterotypic cell-cell adhesion","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"IL1RN/KLF4/MAPK7",3
"GO:0034379","BP","GO:0034379","very-low-density lipoprotein particle assembly","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"SOAT1/ARF1/P4HB",3
"GO:0039532","BP","GO:0039532","negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"RIOK3/TKFC/NPLOC4",3
"GO:0042271","BP","GO:0042271","susceptibility to natural killer cell mediated cytotoxicity","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"ULBP1/ULBP2/ULBP3",3
"GO:0046348","BP","GO:0046348","amino sugar catabolic process","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"RENBP/NPL/AMDHD2",3
"GO:0046512","BP","GO:0046512","sphingosine biosynthetic process","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"ACER3/ASAH1/GBA",3
"GO:0060272","BP","GO:0060272","embryonic skeletal joint morphogenesis","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"HOXA11/OSR2/CTNNB1",3
"GO:0070587","BP","GO:0070587","regulation of cell-cell adhesion involved in gastrulation","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"IL1RN/KLF4/MAPK7",3
"GO:0071803","BP","GO:0071803","positive regulation of podosome assembly","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"RHOA/LCP1/MSN",3
"GO:0098883","BP","GO:0098883","synapse pruning","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"C1QC/CDK5/ITGAM",3
"GO:1990440","BP","GO:1990440","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","3/1355","11/18670",0.0405172007611158,0.0405172007611158,0.142209427373376,"CEBPB/DDIT3/ATF6B",3
"GO:0032677","BP","GO:0032677","regulation of interleukin-8 production","10/1355","74/18670",0.0406294531229995,0.0406294531229995,0.142271395514404,"PYCARD/KLF4/TLR4/TLR2/APOA2/SYK/CD14/DDIT3/ANXA4/TMSB4X",10
"GO:1903036","BP","GO:1903036","positive regulation of response to wounding","10/1355","74/18670",0.0406294531229995,0.0406294531229995,0.142271395514404,"GRN/PLEK/F3/CXCR4/LRP1/F12/TLR4/THBS1/ANO6/MIR590",10
"GO:0048278","BP","GO:0048278","vesicle docking","9/1355","64/18670",0.0406597710517019,0.0406597710517019,0.142271395514404,"VAMP3/NSF/STXBP2/STX1B/RAB3D/YKT6/PLEK/STX11/RALB",9
"GO:1901607","BP","GO:1901607","alpha-amino acid biosynthetic process","9/1355","64/18670",0.0406597710517019,0.0406597710517019,0.142271395514404,"SLC1A3/PLOD1/GGT1/PLOD3/MTRR/ASL/SHMT1/SEPHS2/ADI1",9
"GO:1903522","BP","GO:1903522","regulation of blood circulation","30/1355","297/18670",0.0414781603003573,0.0414781603003573,0.145023611729972,"PKP2/RHOA/HDAC4/ATP1B3/PRKACA/KCNN2/CACNA1F/P2RX1/PDE4D/KCNJ2/TRPM4/MDM2/AGT/AKT1/CACNA2D4/GPD1L/ATP1A1/ZC3H12A/STIM1/PTAFR/GAA/HSPB7/ATP2A2/IRX5/KCNE1/SLC8A1/HRH1/FLNA/CALM1/KCNE1B",30
"GO:0033002","BP","GO:0033002","muscle cell proliferation","25/1355","239/18670",0.0416624251810652,0.0416624251810652,0.145556164177955,"CYBA/HDAC4/TP73/HMOX1/BMPR1A/PPARGC1A/GNAI2/ID2/MFN2/PPARG/MDM2/AGT/KLF4/THBS1/AKT1/MEIS1/TBX20/ILK/CTNNB1/PTAFR/TRIB1/JUN/IRAK1/DDX39B/MIR590",25
"GO:0032365","BP","GO:0032365","intracellular lipid transport","7/1355","45/18670",0.0419994652057398,0.0419994652057398,0.146508975103121,"ABCD1/SCP2/NPC2/MID1IP1/ANXA2/CES1/ANXA2P2",7
"GO:0035987","BP","GO:0035987","endodermal cell differentiation","7/1355","45/18670",0.0419994652057398,0.0419994652057398,0.146508975103121,"FN1/MMP8/ITGA7/ITGB2/CTNNB1/LAMB3/HSBP1",7
"GO:0051092","BP","GO:0051092","positive regulation of NF-kappaB transcription factor activity","17/1355","149/18670",0.0423100132734291,0.0423100132734291,0.147311976608592,"IRAK3/PYCARD/TGFB1/MTPN/CAT/RIPK3/AGT/TLR4/TLR2/UBC/ITGB2/NLRP3/PRDX3/TRIM8/IRAK1/DDRGK1/IKBKG",17
"GO:0036475","BP","GO:0036475","neuron death in response to oxidative stress","5/1355","27/18670",0.0423266655525911,0.0423266655525911,0.147311976608592,"TLR4/MCL1/PINK1/CTNNB1/ATG7",5
"GO:0043032","BP","GO:0043032","positive regulation of macrophage activation","5/1355","27/18670",0.0423266655525911,0.0423266655525911,0.147311976608592,"MMP8/TLR4/THBS1/TNIP2/CCL3",5
"GO:0019319","BP","GO:0019319","hexose biosynthetic process","11/1355","85/18670",0.0430962671273527,0.0430962671273527,0.14936957466071,"SLC25A13/ENO1/PGK1/SLC25A11/PPARGC1A/GAPDH/TPI1/ALDOA/FBP1/PGAM1/PGP",11
"GO:0002755","BP","GO:0002755","MyD88-dependent toll-like receptor signaling pathway","6/1355","36/18670",0.0431801625084907,0.0431801625084907,0.14936957466071,"IRAK3/TLR4/TLR2/UBC/CD14/IRAK1",6
"GO:0006699","BP","GO:0006699","bile acid biosynthetic process","6/1355","36/18670",0.0431801625084907,0.0431801625084907,0.14936957466071,"OSBPL6/ACOT8/SCP2/PROX1/HSD17B4/ACOX2",6
"GO:0014808","BP","GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","6/1355","36/18670",0.0431801625084907,0.0431801625084907,0.14936957466071,"PRKACA/PDE4D/CHD7/SLC8A1/CALM1/CCL3",6
"GO:0035137","BP","GO:0035137","hindlimb morphogenesis","6/1355","36/18670",0.0431801625084907,0.0431801625084907,0.14936957466071,"BMPR1A/GPC3/RSPO2/OSR2/CTNNB1/CHD7",6
"GO:0035872","BP","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","6/1355","36/18670",0.0431801625084907,0.0431801625084907,0.14936957466071,"NFKBIA/TLR4/UBC/INAVA/IRAK1/IKBKG",6
"GO:0090313","BP","GO:0090313","regulation of protein targeting to membrane","6/1355","36/18670",0.0431801625084907,0.0431801625084907,0.14936957466071,"ITGB2/CDK5/ITGAM/PRNP/KCNE1/CHP1",6
"GO:0097242","BP","GO:0097242","amyloid-beta clearance","6/1355","36/18670",0.0431801625084907,0.0431801625084907,0.14936957466071,"IFNGR1/ABCA7/LRP1/ITGB2/LRPAP1/ITGAM",6
"GO:0030217","BP","GO:0030217","T cell differentiation","25/1355","240/18670",0.0434348552318889,0.0434348552318889,0.150136613244641,"CD4/RHOA/JMJD6/IL12RB1/TGFB1/LFNG/VSIR/TCIRG1/NKX2-3/NCKAP1L/PREX1/RIPK3/ADAM17/FCER1G/ZBTB7B/NLRP3/ZC3H12A/SYK/STAT6/CTNNB1/PRELID1/CHD7/FZD8/LILRB4/MAFB",25
"GO:0043954","BP","GO:0043954","cellular component maintenance","8/1355","55/18670",0.0437768904740967,0.0437768904740967,0.151204167409034,"PKP2/PICK1/PARD6A/C1QL1/INAVA/ARF6/PRNP/CHCHD10",8
"GO:0032482","BP","GO:0032482","Rab protein signal transduction","10/1355","75/18670",0.0439593688073428,0.0439593688073428,0.151405396289546,"RAB27A/RAB18/RAB3D/RAB5C/RAB35/DENND1A/RAB17/RAB1A/RAB1B/RAB39A",10
"GO:1903201","BP","GO:1903201","regulation of oxidative stress-induced cell death","10/1355","75/18670",0.0439593688073428,0.0439593688073428,0.151405396289546,"TLR4/AKT1/MCL1/PINK1/MAPK7/CTNNB1/P4HB/ATG7/PSAP/GPX1",10
"GO:0051251","BP","GO:0051251","positive regulation of lymphocyte activation","33/1355","334/18670",0.0439907929457621,0.0439907929457621,0.151405396289546,"CD4/TYROBP/RHOA/CDC42/IL12RB1/LGALS1/SIRPB1/CORO1A/PYCARD/CD276/EBI3/TGFB1/VSIR/BST1/PTPN6/NCKAP1L/RAC1/TLR4/PDPK1/AKT1/ZBTB7B/TNFSF13/NLRP3/SYK/STAT6/CCDC88B/TNIP2/GRB2/LAMP1/IRS2/LILRB4/PELI1/SIRPA",33
"GO:0007029","BP","GO:0007029","endoplasmic reticulum organization","9/1355","65/18670",0.0442819520240285,0.0442819520240285,0.151405396289546,"RAB18/UBL4A/MOSPD3/BNIP1/RTN4/SEC16B/GAK/ATL3/CRYZL2P-SEC16B",9
"GO:0014823","BP","GO:0014823","response to activity","9/1355","65/18670",0.0442819520240285,0.0442819520240285,0.151405396289546,"UQCRC1/CYBA/PPARGC1A/CAT/CXCR4/AGT/ALAD/SLC25A25/ADSS1",9
"GO:0051187","BP","GO:0051187","cofactor catabolic process","9/1355","65/18670",0.0442819520240285,0.0442819520240285,0.151405396289546,"GGT1/HMOX1/AHCY/ABCD1/CAT/PRDX5/NUDT7/PRDX3/GPX1",9
"GO:0035967","BP","GO:0035967","cellular response to topologically incorrect protein","18/1355","161/18670",0.0444021826501122,0.0444021826501122,0.151405396289546,"EXTL3/BAK1/ACADVL/BAX/DNAJC3/UGGT2/EDEM1/TLN1/PREB/TMBIM6/DNAJB12/ATP6V0D1/SHC1/LMNA/TPP1/DDIT3/PTPN1/ATF6B",18
"GO:1902652","BP","GO:1902652","secondary alcohol metabolic process","18/1355","161/18670",0.0444021826501122,0.0444021826501122,0.151405396289546,"SOAT1/IDH3G/ACADVL/ACO2/ERLIN1/SNX17/DHCR24/NPC2/CAT/POR/IDH1/APOA2/G6PD/FDXR/PIP4P1/SMPD1/GBA/CES1",18
"GO:0010595","BP","GO:0010595","positive regulation of endothelial cell migration","15/1355","128/18670",0.0444817765695434,0.0444817765695434,0.151405396289546,"ADGRA2/GRN/MAP2K3/HMOX1/TGFB1/ATP5F1B/PROX1/PTK2B/AGT/THBS1/PDPK1/AKT1/ADAM17/ZC3H12A/TMSB4X",15
"GO:0001991","BP","GO:0001991","regulation of systemic arterial blood pressure by circulatory renin-angiotensin","4/1355","19/18670",0.0445330567182513,0.0445330567182513,0.151405396289546,"CTSG/CTSZ/ATP6AP2/CES1",4
"GO:0003159","BP","GO:0003159","morphogenesis of an endothelium","4/1355","19/18670",0.0445330567182513,0.0445330567182513,0.151405396289546,"RHOA/CXCR4/ITGAX/CTNNB1",4
"GO:0030859","BP","GO:0030859","polarized epithelial cell differentiation","4/1355","19/18670",0.0445330567182513,0.0445330567182513,0.151405396289546,"RHOA/CDC42/SH3BP1/MSN",4
"GO:0032026","BP","GO:0032026","response to magnesium ion","4/1355","19/18670",0.0445330567182513,0.0445330567182513,0.151405396289546,"MDM2/THBS1/FBP1/CD14",4
"GO:0034138","BP","GO:0034138","toll-like receptor 3 signaling pathway","4/1355","19/18670",0.0445330567182513,0.0445330567182513,0.151405396289546,"WDFY1/UNC93B1/TNIP2/PELI1",4
"GO:0045414","BP","GO:0045414","regulation of interleukin-8 biosynthetic process","4/1355","19/18670",0.0445330567182513,0.0445330567182513,0.151405396289546,"KLF4/TLR4/APOA2/SYK",4
"GO:0045956","BP","GO:0045956","positive regulation of calcium ion-dependent exocytosis","4/1355","19/18670",0.0445330567182513,0.0445330567182513,0.151405396289546,"SYT10/ARF1/CDK5/HYAL3",4
"GO:0060438","BP","GO:0060438","trachea development","4/1355","19/18670",0.0445330567182513,0.0445330567182513,0.151405396289546,"RSPO2/CTNNB1/MAP2K1/WNT7B",4
"GO:0061154","BP","GO:0061154","endothelial tube morphogenesis","4/1355","19/18670",0.0445330567182513,0.0445330567182513,0.151405396289546,"RHOA/CXCR4/ITGAX/CTNNB1",4
"GO:1902176","BP","GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","4/1355","19/18670",0.0445330567182513,0.0445330567182513,0.151405396289546,"AKT1/PINK1/MAPK7/GPX1",4
"GO:1990182","BP","GO:1990182","exosomal secretion","4/1355","19/18670",0.0445330567182513,0.0445330567182513,0.151405396289546,"RAB27A/SDC4/CHMP2A/HGS",4
"GO:2001169","BP","GO:2001169","regulation of ATP biosynthetic process","4/1355","19/18670",0.0445330567182513,0.0445330567182513,0.151405396289546,"ENO1/PPARGC1A/PINK1/TMSB4X",4
"GO:0050715","BP","GO:0050715","positive regulation of cytokine secretion","16/1355","139/18670",0.0446714114783734,0.0446714114783734,0.151762525121394,"IFNGR1/PYCARD/GAPDH/MMP8/LRP1/TLR4/TLR2/TSLP/NLRP3/SYK/CD14/LPL/IL17RA/ALOX15B/LILRA2/CCL3",16
"GO:0010660","BP","GO:0010660","regulation of muscle cell apoptotic process","12/1355","96/18670",0.0448402020163687,0.0448402020163687,0.152109099288195,"TIGAR/HMOX1/MFN2/PTK2B/PPARG/AGT/PDPK1/CDKN2A/CAPN2/ZC3H12A/ILK/MIR590",12
"GO:0048010","BP","GO:0048010","vascular endothelial growth factor receptor signaling pathway","12/1355","96/18670",0.0448402020163687,0.0448402020163687,0.152109099288195,"CYBA/RHOA/CDC42/NCF2/PTK2B/NCKAP1L/RAC1/NCF1/MAPKAPK2/CYBB/HGS/PTPN1",12
"GO:0043087","BP","GO:0043087","regulation of GTPase activity","45/1355","479/18670",0.0450539397112587,0.0450539397112587,0.152720434735532,"TBC1D1/EVI5/ARHGEF10L/SMAP2/GMIP/TBC1D2/SH3BP1/SEC23B/RP2/CCL22/PYCARD/ARHGDIB/ELMOD3/DENND1A/PTK2B/OCRL/NCKAP1L/PREX1/RIN2/DOCK10/CPEB2/PREB/ARHGDIA/FGD2/ABR/TBC1D10B/AGFG1/RIN1/ARHGAP1/RHOG/JUN/ARHGAP45/ADAP2/ARAP1/RINL/PLXNB2/SRGAP1/TBC1D9B/CDC42SE1/S100A10/TBC1D8/ARHGAP19/SRGAP2/CCL23/CCL3",45
"GO:0006814","BP","GO:0006814","sodium ion transport","23/1355","218/18670",0.0453292433836863,0.0453292433836863,0.153539397663545,"PKP2/ATP1B3/SLC38A7/TGFB1/COMMD9/SLC5A9/SLC10A2/ACTN4/TRPM4/AKT1/ARF1/GPD1L/SLC38A10/ATP1A1/ADRB2/NETO2/ANO6/PER1/SLC8A1/CHP1/SLC22A4/SLC9A8/SLC9A6",23
"GO:0060070","BP","GO:0060070","canonical Wnt signaling pathway","33/1355","335/18670",0.0455384255037517,0.0455384255037517,0.154133342910954,"PSMB1/ADGRA2/PTPRU/PSMD8/PSMC1/PSMA7/EMD/PSMD7/TLE6/PSMD9/CSNK1A1/TRPM4/ARNTL/KLF4/PRICKLE1/DAAM2/GPC3/RSPO2/DKK2/FRAT1/ILK/CTNNB1/PPP1CA/PSMD2/DDIT3/FZD8/FRAT2/MITF/LYPD6/WNT7B/FAM53B/TMEM170B/PSMB3",33
"GO:0048608","BP","GO:0048608","reproductive structure development","41/1355","431/18670",0.0457198853253786,0.0457198853253786,0.1546326446202,"HOXA11/BAK1/HOXA9/BAX/LFNG/VDR/TFEB/DHCR24/RDH10/MMP19/HSD17B3/PPARG/RXFP2/HSD17B4/CTSV/DMRT1/CYP19A1/IDH1/AKT1/ADAM15/EAF2/MERTK/HMGB2/CTSB/PRDX3/CTNNB1/MAP2K1/CHD7/CEBPB/FOSL1/BASP1/IRX5/GRB2/ALOX15B/HYAL3/WNT7B/FLNA/PSAP/CRIP1/HOXA10/GGNBP2",41
"GO:0002793","BP","GO:0002793","positive regulation of peptide secretion","29/1355","288/18670",0.0459247711669182,0.0459247711669182,0.155042640746069,"NADK/IFNGR1/AACS/PARD6A/PYCARD/TGFB1/PSMD9/GAPDH/MMP8/LRP1/TRPM4/RAC1/TLR4/TLR2/ARF1/TSLP/MCU/NLRP3/SYK/ARF6/CD14/C2CD2L/LPL/IL17RA/ALOX15B/IRS2/ITSN1/LILRA2/CCL3",29
"GO:0031346","BP","GO:0031346","positive regulation of cell projection organization","37/1355","383/18670",0.0459432039641482,0.0459432039641482,0.155042640746069,"GRN/RHOA/NAV3/HDAC4/CDC42/PTK6/SYT17/LIMK1/PFN1/TMEM30A/REG1A/FN1/RHOQ/PTK2B/CXCR4/LRP1/CAMK1/AGT/RAC1/DBNL/ACTR2/ARHGDIA/MIEN1/ARF1/NPTN/CDC42EP3/ARPC2/RET/ILK/MAP2K1/RIMS2/FES/ARAP1/PLXNB2/AP2A1/ITSN1/TWF2",37
"GO:0045765","BP","GO:0045765","regulation of angiogenesis","37/1355","383/18670",0.0459432039641482,0.0459432039641482,0.155042640746069,"STAB1/ADGRA2/RNH1/GRN/SARS1/EPN1/HIPK2/PKM/RHOA/HMOX1/PGK1/CTSH/HTATIP2/F3/PTK2B/CXCR4/RRAS/PPARG/BTG1/AGT/KLF4/THBS1/ITGAX/PDPK1/ITGB2/HIPK1/PROK2/ZC3H12A/CYBB/MAPK7/STIM1/CTNNB1/LRG1/C3AR1/PRL/HGS/TNFSF12",37
"GO:0050905","BP","GO:0050905","neuromuscular process","13/1355","107/18670",0.0460145690757115,0.0460145690757115,0.15505376437222,"HEXB/KCNAB2/SLC1A3/GRIN2D/CDH23/MYO7A/ABR/GRIN2C/TPP1/GAA/PENK/GM2A/PSAP",13
"GO:0051341","BP","GO:0051341","regulation of oxidoreductase activity","13/1355","107/18670",0.0460145690757115,0.0460145690757115,0.15505376437222,"CYBA/GLA/VDR/GNAI2/SPR/PTK2B/POR/RIPK3/AGT/AKT1/OXA1L/CALM1/CHCHD10",13
